stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"53899747","2026-02-21 14:42:27","Ethiopia Unveils AI Innovation Hub in Addis Ababa, Aiming for Continental Leadership","https://iafrica.com/ethiopia-unveils-ai-innovation-hub-in-addis-ababa-aiming-for-continental-leadership/","en","False","","505","iAfrica","https://iafrica.com"
"53907178","2026-02-23 03:16:28","NEBE discloses seat allocations as Ethiopia prepares for 7th General Elections on June 1, 2026","https://www.fanamc.com/english/nebe-discloses-seat-allocations-as-ethiopia-prepares-for-7th-general-elections-on-june-1-2026/?utm_source=rss&utm_medium=rss&utm_campaign=nebe-discloses-seat-allocations-as-ethiopia-prepares-for-7th-general-elections-on-june-1-2026","en","False","","1121","Fana Broadcasting Corporate S.C","https://www.fanabc.com/english/"
"53907349","2026-02-23 03:16:28","NEBE discloses seat allocations as Ethiopia prepares for 7th General Elections on June 1, 2026","https://www.fanamc.com/english/nebe-discloses-seat-allocations-as-ethiopia-prepares-for-7th-general-elections-on-june-1-2026/?utm_source=rss&utm_medium=rss&utm_campaign=nebe-discloses-seat-allocations-as-ethiopia-prepares-for-7th-general-elections-on-june-1-2026","en","False","","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"53962327","2026-02-25 19:47:00","Is Ethiopia heading back to war in Tigray?","https://www.bbc.com/news/articles/cwygrnjz9wro?at_medium=RSS&at_campaign=rss","en","False","","510","News South Africa","https://news.co.za"
"53962991","2026-02-25 19:47:10","Is Ethiopia heading back to war in Tigray?","https://www.bbc.com/news/articles/cwygrnjz9wro?at_medium=RSS&at_campaign=rss","en","False","","441","BBC News Africa","https://www.bbc.com/news/world/africa"
"53965955","2026-02-26 02:24:00","Ethiopia: Over 1,000 Teachers Resign in Amhara Region, Many Reportedly Migrating to Arab States – Report","https://allafrica.com/stories/202602260120.html","en","False","","510","News South Africa","https://news.co.za"
"53966138","2026-02-26 02:24:00","Ethiopia: Tigray Trade and Export Agency Says Fuel Supply to Region Completely Cut Off Since January","https://allafrica.com/stories/202602260119.html","en","False","","1556","allafrica.com","http://allafrica.com/"
"53966345","2026-02-26 02:59:46","Is Ethiopia heading back to war in Tigray?","https://uzalendonews.co.ke/is-ethiopia-heading-back-to-war-in-tigray/","en","False","","12440","Uzalendo News","https://uzalendonews.co.ke/"
"54003978","2026-02-27 09:23:00","Ethiopia: INSA Warns of Widespread Whatsapp Cyberattacks Exploiting Seventh General Election","https://allafrica.com/stories/202602270614.html","en","False","","1556","allafrica.com","http://allafrica.com/"
"54014458","2026-02-27 22:57:27","Ethiopia&#039;s Tigray region could be on the brink of war, again","https://eastleighvoice.co.ke/ethiopia/302620/ethiopias-tigray-region-could-be-on-the-brink-of-war-again","en","False","","16532","The Eastleigh Voice News: Authentic Journalism Redefined - Kenya, Business, Sports, Opinions & health","https://eastleighvoice.co.ke/"
"54014795","2026-02-27 04:53:44","MOUs in defense, COP32, agriculture, media, investment and anti-corruption advance cooperation between Ethiopia and Azerbaijan","https://www.fanamc.com/english/mous-in-defense-cop32-agriculture-media-investment-and-anti-corruption-advance-cooperation-between-ethiopia-and-azerbaijan/?utm_source=rss&utm_medium=rss&utm_campaign=mous-in-defense-cop32-agriculture-media-investment-and-anti-corruption-advance-cooperation-between-ethiopia-and-azerbaijan","en","False","","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"54020096","2026-02-28 01:17:39","Somali lawmakers accuse Ethiopian AU troops of meddling in local Politics in Buurhakaba.","https://mustaqbalmedia.net/en/somali-lawmakers-accuse-ethiopian-au-troops-of-meddling-in-local-politics-in-buurhakaba/?utm_source=rss&utm_medium=rss&utm_campaign=somali-lawmakers-accuse-ethiopian-au-troops-of-meddling-in-local-politics-in-buurhakaba","en","False","","14633","Mustaqbal Media","https://mustaqbalmedia.net/en/"
"54020829","2026-02-27 04:53:44","MOUs in defense, COP32, agriculture, media, investment and anti-corruption advance cooperation between Ethiopia and Azerbaijan","https://www.fanamc.com/english/mous-in-defense-cop32-agriculture-media-investment-and-anti-corruption-advance-cooperation-between-ethiopia-and-azerbaijan/?utm_source=rss&utm_medium=rss&utm_campaign=mous-in-defense-cop32-agriculture-media-investment-and-anti-corruption-advance-cooperation-between-ethiopia-and-azerbaijan","en","False","","1121","Fana Broadcasting Corporate S.C","https://www.fanabc.com/english/"
"54021941","2026-02-28 04:22:41","ኢትዮጵያ በምታካሂደው በ7ኛው ጠቅላላ ምርጫ ሂደት ተፎካካሪ ፓርቲዎችና ሕዝቡ ንቁና ፍትሃዊ ተሳትፎ እንዲያደርጉ ሚዲያዎች ከፍተኛ ድርሻ እንዳላቸው ተገለጸ","https://www.amn.gov.et/blog/39396/","am","False","","13054","ADDIS MEDIA NETWORK | አዲስ ሚድያ ኔትወርክ","https://www.amn.gov.et/"
"54022143","2026-02-28 04:22:41","ኢትዮጵያ በምታካሂደው በ7ኛው ጠቅላላ ምርጫ ሂደት ተፎካካሪ ፓርቲዎችና ሕዝቡ ንቁና ፍትሃዊ ተሳትፎ እንዲያደርጉ ሚዲያዎች ከፍተኛ ድርሻ እንዳላቸው ተገለጸ","https://www.amn.gov.et/blog/39396/","am","False","","13497","ኤፍ ኤም 96.3 - ADDIS MEDIA NETWORK","https://www.amn.gov.et/?page_id=16"
"54048466","2026-03-01 13:17:06","Ethiopian troops blamed for political meddling in Somalia","https://mareeg.com/ethiopian-troops-blamed-for-political-meddling-in-somalia/","en","False","","10222","Af Soomaali Archives * soomaaliya","https://mareeg.com/news/soomaali/"
"54048468","2026-03-01 13:17:06","Ethiopian troops blamed for political meddling in Somalia","https://mareeg.com/ethiopian-troops-blamed-for-political-meddling-in-somalia/","en","False","","10221","Mareeg.com somalia, World News and Opinion. * Mareeg.com - is independent news website. Read All Africa news and the World -soma","https://mareeg.com/"
